78	78	0	-100
78	78	0	-100
78	78	0	-100
78	78	0	-100
78	78	0	-100
78	78	0	-100
78	78	0	-100
78	263	-185	-100
78	264	-186	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	263	-186	-100
78	263	-185	-100
78	263	-185	-100
78	263	-185	-100
78	263	-185	-100
78	263	-185	-100
78	263	-185	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	264	-187	-100
78	265	-187	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	264	-187	-100
78	265	-187	-100
78	265	-187	-100
78	265	-187	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	265	-187	-100
78	264	-186	-100
78	265	-187	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	267	-189	-100
78	267	-189	-100
78	267	-189	-100
78	267	-189	-100
78	267	-189	-100
78	267	-189	-100
78	265	-189	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	263	-185	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	264	-186	-100
78	263	-185	-100
78	263	-185	-100
78	263	-185	-100
78	264	-185	-100
78	264	-186	-100
78	264	-186	-100
78	263	-185	-100
78	264	-185	-100
78	264	-186	-100
78	264	-186	-100
78	263	-185	-100
78	263	-185	-100
78	261	-184	-100
78	261	-181	-100
78	256	-179	-100
78	252	-174	-100
78	248	-171	-100
78	248	-166	-100
78	238	-162	-100
78	234	-156	-100
78	230	-152	-100
78	229	-146	-100
78	220	-142	-100
78	216	-139	-100
78	211	-133	-100
78	208	-130	-100
78	204	-126	-100
78	204	-122	-100
78	196	-118	-100
78	192	-115	-100
78	189	-111	-100
78	185	-107	-100
78	181	-103	-100
78	178	-100	-100
78	175	-97	-100
78	171	-93	-100
78	167	-89	-100
78	164	-86	-100
78	161	-83	-100
78	157	-79	-100
78	154	-77	-100
78	152	-74	-100
78	151	-71	-100
78	145	-67	-100
78	142	-64	-100
78	139	-62	-100
78	139	-58	-100
78	132	-56	-100
78	130	-52	-100
78	127	-49	-100
78	127	-47	-100
78	122	-44	-100
78	120	-42	-100
78	117	-39	-100
78	114	-37	-100
78	113	-35	-100
78	111	-33	-100
78	109	-31	-100
78	107	-29	-100
78	104	-26	-100
78	102	-24	-99
78	100	-23	-92
78	99	-21	-79
78	97	-18	-62
78	96	-18	-62
78	95	-17	-57
78	94	-17	-57
78	94	-16	-52
78	94	-16	-52
78	96	-18	-62
78	96	-18	-62
78	96	-18	-62
78	95	-17	-57
78	95	-17	-57
78	94	-16	-52
78	92	-14	-47
78	90	-13	-43
78	89	-11	-36
78	87	-9	-30
78	85	-7	-25
78	82	-3	-19
78	78	0	-18
78	76	0	17
78	75	2	16
78	73	4	17
78	72	5	16
78	72	5	14
78	71	6	14
78	69	7	14
78	69	8	14
78	67	9	15
78	65	12	19
78	63	14	25
78	62	15	27
78	60	16	30
78	59	18	38
78	58	19	41
78	57	20	45
78	57	20	43
78	56	21	47
78	55	22	52
78	54	23	58
78	52	25	65
78	51	26	72
78	50	27	80
78	49	28	88
78	48	29	96
78	47	30	82
78	46	31	82
78	45	32	82
78	44	33	82
78	43	34	82
78	42	35	82
78	42	35	82
78	41	36	82
78	41	36	82
78	41	36	82
78	40	38	82
78	40	38	82
78	40	38	82
78	40	38	82
78	40	38	82
78	40	38	82
78	40	38	82
78	40	38	82
78	40	38	82
78	40	38	82
78	40	38	82
78	40	38	82
78	40	38	82
78	40	38	82
78	40	38	82
78	40	38	82
78	40	38	82
78	40	38	82
78	40	38	82
78	40	38	82
78	40	38	82
78	40	38	82
78	40	38	82
78	40	38	82
78	40	38	82
78	40	38	82
78	40	38	82
78	40	38	82
78	40	38	82
78	40	38	82
78	40	38	82
78	40	38	82
78	40	38	82
78	40	38	82
78	40	38	82
78	40	38	82
78	40	38	82
78	40	38	82
78	40	38	82
78	40	38	82
78	40	38	82
78	40	38	82
78	40	38	82
78	40	38	82
78	40	38	82
78	40	38	82
78	40	38	82
78	40	38	82
78	40	38	82
78	40	38	82
78	40	38	82
78	40	38	82
78	40	38	82
78	40	38	82
78	40	38	82
78	40	38	82
78	40	38	82
78	40	38	82
78	40	38	82
78	40	38	82
78	40	38	82
78	40	38	82
78	40	38	82
78	40	38	82
78	40	38	82
78	40	38	82
78	40	38	82
78	40	38	82
78	40	38	82
78	40	38	82
78	40	38	82
78	41	36	82
78	41	36	82
78	41	36	82
78	42	35	82
78	43	34	82
78	44	34	82
78	44	33	82
78	44	33	82
78	44	33	82
78	44	33	82
78	44	33	82
78	44	33	82
78	44	33	82
78	44	33	82
78	44	33	82
78	44	33	82
78	44	33	82
78	44	33	82
78	44	33	82
78	44	33	82
78	44	33	82
78	44	33	82
44	43	1	0
44	43	1	-1
44	43	1	-3
44	43	1	-5
44	43	2	-7
44	41	2	-8
44	41	4	-8
44	40	4	-10
44	40	4	-12
44	40	4	-14
44	41	3	-16
44	41	3	-16
44	41	3	-16
44	41	3	-16
44	38	5	-14
44	38	5	-14
44	38	5	-14
44	40	5	-14
44	41	3	-16
44	41	3	-16
44	41	3	-16
44	41	3	-16
44	41	3	-16
44	41	3	-16
44	41	3	-16
44	41	3	-16
44	41	3	-16
44	41	3	-16
44	40	4	-15
44	40	4	-15
44	38	5	-14
44	38	5	-14
44	38	5	-14
44	38	5	-14
44	40	4	-15
44	40	4	-15
44	40	4	-15
44	40	4	-15
44	40	4	-15
44	41	3	-16
44	41	3	-16
44	41	3	-16
44	41	3	-16
44	41	3	-16
44	41	3	-16
44	41	3	-16
44	41	3	-16
44	41	3	-16
44	41	3	-16
44	41	3	-16
44	41	3	-16
44	40	4	-15
44	40	4	-15
44	38	4	-15
44	38	5	-14
64	32	31	98
64	31	32	96
64	32	31	94
64	32	31	92
64	33	30	90
64	44	20	41
64	46	17	28
64	48	16	21
64	49	14	10
64	50	13	6
64	51	12	2
64	51	12	2
64	51	12	2
64	50	13	6
64	50	13	6
64	50	13	6
64	50	13	6
64	51	12	2
64	51	12	2
64	51	12	2
64	51	12	2
64	51	12	2
64	51	12	2
64	51	12	2
64	51	12	2
64	51	12	2
64	51	12	2
64	51	12	2
64	51	12	2
64	50	13	6
64	50	13	6
64	50	13	6
64	50	13	6
64	51	12	2
64	51	11	0
64	51	12	2
64	52	11	0
64	50	13	6
64	50	13	6
64	50	13	6
64	50	13	6
64	51	12	2
64	52	11	0
64	52	11	0
64	52	12	2
64	52	12	2
64	52	11	0
64	52	11	0
64	52	11	0
64	50	13	6
64	50	13	6
64	50	13	6
64	50	13	6
64	51	12	2
64	52	11	0
64	51	11	0
64	52	12	2
64	51	12	2
64	51	12	2
64	51	12	2
64	51	12	2
64	51	12	2
64	51	12	2
64	51	12	2
64	51	12	2
64	50	13	6
64	50	13	6
64	50	13	6
64	50	13	6
64	50	13	6
64	50	13	6
64	50	13	6
64	50	13	6
64	50	13	6
64	51	12	2
64	51	12	2
64	51	12	2
64	51	12	2
64	51	12	2
64	51	12	2
64	51	12	2
64	51	12	2
64	51	12	2
64	51	12	2
64	51	12	2
64	51	12	2
64	51	12	2
64	52	11	0
64	52	11	0
64	52	11	0
64	50	13	6
64	50	13	6
64	50	13	6
64	50	13	6
64	51	12	2
64	51	12	2
64	51	12	2
64	51	12	2
64	50	12	2
64	50	13	6
64	50	13	6
64	50	13	6
64	50	13	6
64	51	12	2
64	52	12	2
64	51	12	2
64	51	12	2
64	51	12	2
64	51	12	2
64	51	12	2
64	51	12	2
64	50	13	6
64	50	13	6
64	50	13	6
64	50	13	6
64	50	13	6
64	50	13	6
64	50	13	6
64	50	13	6
64	51	12	2
64	51	12	2
64	51	12	2
64	51	12	2
64	50	12	2
64	49	14	10
64	49	14	10
64	49	13	6
64	50	13	6
64	51	12	2
64	51	12	2
64	51	12	2
64	51	12	2
64	51	12	2
64	51	12	2
64	51	12	2
64	51	12	2
64	52	11	0
64	52	11	0
64	51	12	2
64	51	12	2
64	50	13	6
